timestamp,Agent-Name,LLM,input_tokens,output_tokens,total_tokens,time
2025-12-06 15:16:37.739240,LLM-as-Classifier,gpt-5-mini,1215,1135,2350,16.73749613761902
2025-12-06 15:16:45.515539,LLM-as-Classifier,gpt-5-mini,1797,526,2323,7.759380102157593
2025-12-06 15:17:03.739196,LLM-as-Classifier,gpt-5-mini,3880,1413,5293,18.20768404006958
2025-12-06 15:17:16.657909,LLM-as-Classifier,gpt-5-mini,2158,940,3098,12.895731210708618
2025-12-06 15:17:35.900611,LLM-as-Classifier,gpt-5-mini,3381,1237,4618,19.221820831298828
2025-12-06 15:17:51.597781,LLM-as-Classifier,gpt-5-mini,2837,1231,4068,15.676022052764893
2025-12-06 15:18:11.890580,LLM-as-Classifier,gpt-5-mini,3937,1543,5480,20.277015686035156
2025-12-06 15:18:36.518259,LLM-as-Classifier,gpt-5-mini,4568,1900,6468,24.605059146881104
2025-12-06 15:18:53.196730,LLM-as-Classifier,gpt-5-mini,3428,1098,4526,16.653368949890137
2025-12-06 15:19:09.054311,LLM-as-Classifier,gpt-5-mini,3137,1262,4399,15.836210250854492
2025-12-06 15:19:28.435223,LLM-as-Classifier,gpt-5-mini,3050,1375,4425,19.359447956085205
2025-12-06 15:19:50.148185,LLM-as-Classifier,gpt-5-mini,2681,1735,4416,21.689296007156372
2025-12-06 15:20:07.928587,LLM-as-Classifier,gpt-5-mini,3997,1495,5492,17.754360675811768
2025-12-06 15:20:30.026361,LLM-as-Classifier,gpt-5-mini,3330,1862,5192,22.066946744918823
2025-12-06 15:20:47.817708,LLM-as-Classifier,gpt-5-mini,3825,1268,5093,17.770334005355835
2025-12-06 15:21:04.634315,LLM-as-Classifier,gpt-5-mini,3418,1170,4588,16.792330980300903
2025-12-06 15:21:24.041006,LLM-as-Classifier,gpt-5-mini,2605,1375,3980,19.384591817855835
2025-12-06 15:21:39.092281,LLM-as-Classifier,gpt-5-mini,2893,1088,3981,15.020904779434204
2025-12-06 15:21:48.750498,LLM-as-Classifier,gpt-5-mini,2135,595,2730,9.635331153869629
2025-12-06 15:22:03.496388,LLM-as-Classifier,gpt-5-mini,3581,1204,4785,14.722936153411865
2025-12-06 15:22:27.128137,LLM-as-Classifier,gpt-5-mini,2626,1664,4290,23.606077909469604
2025-12-06 15:22:40.463610,LLM-as-Classifier,gpt-5-mini,1773,956,2729,13.313574075698853
2025-12-06 15:23:01.170947,LLM-as-Classifier,gpt-5-mini,2121,1512,3633,20.677454948425293
2025-12-06 15:23:26.441470,LLM-as-Classifier,gpt-5-mini,2422,2272,4694,25.24568200111389
2025-12-06 15:23:54.231299,LLM-as-Classifier,gpt-5-mini,3034,2168,5202,27.763015031814575
2025-12-06 15:24:19.934806,LLM-as-Classifier,gpt-5-mini,2575,1949,4524,25.67884373664856
2025-12-06 15:24:50.458905,LLM-as-Classifier,gpt-5-mini,2623,2731,5354,30.49916696548462
2025-12-06 15:25:16.725098,LLM-as-Classifier,gpt-5-mini,3867,2132,5999,26.242045879364014
2025-12-06 15:25:53.493380,LLM-as-Classifier,gpt-5-mini,3215,2488,5703,36.744296073913574
2025-12-06 15:26:40.902642,LLM-as-Classifier,gpt-5-mini,2323,3553,5876,47.38674807548523
2025-12-06 15:27:09.270746,LLM-as-Classifier,gpt-5-mini,3529,2454,5983,28.34314489364624
2025-12-06 15:27:39.135381,LLM-as-Classifier,gpt-5-mini,3987,2339,6326,29.84061312675476
2025-12-06 15:28:07.432131,LLM-as-Classifier,gpt-5-mini,3306,1655,4961,28.277449131011963
2025-12-06 15:28:32.573545,LLM-as-Classifier,gpt-5-mini,3254,2148,5402,25.11691379547119
2025-12-06 15:28:50.270380,LLM-as-Classifier,gpt-5-mini,2376,1594,3970,17.676541090011597
2025-12-06 15:29:06.232181,LLM-as-Classifier,gpt-5-mini,4153,1390,5543,15.936687707901001
2025-12-06 15:29:23.413929,LLM-as-Classifier,gpt-5-mini,2242,1382,3624,17.155614852905273
2025-12-06 15:29:40.838418,LLM-as-Classifier,gpt-5-mini,1848,1400,3248,17.400403022766113
2025-12-06 15:29:58.234356,LLM-as-Classifier,gpt-5-mini,2419,1444,3863,17.370428800582886
2025-12-06 15:30:17.069998,LLM-as-Classifier,gpt-5-mini,2876,1343,4219,18.807121992111206
2025-12-06 15:30:35.092665,LLM-as-Classifier,gpt-5-mini,1907,1272,3179,17.996771097183228
2025-12-06 15:30:53.729021,LLM-as-Classifier,gpt-5-mini,2491,1590,4081,18.610165119171143
2025-12-06 15:31:17.280495,LLM-as-Classifier,gpt-5-mini,3440,1786,5226,23.525681972503662
2025-12-06 15:31:37.762476,LLM-as-Classifier,gpt-5-mini,2202,1730,3932,20.454638957977295
2025-12-06 15:31:58.207741,LLM-as-Classifier,gpt-5-mini,2425,1359,3784,20.416404008865356
2025-12-06 15:32:30.738250,LLM-as-Classifier,gpt-5-mini,3791,2464,6255,32.507598876953125
2025-12-06 15:32:51.599659,LLM-as-Classifier,gpt-5-mini,2221,1539,3760,20.83199191093445
2025-12-06 15:33:12.110404,LLM-as-Classifier,gpt-5-mini,3664,1636,5300,20.483872890472412
2025-12-06 15:53:16.415087,LLM-as-Classifier,gpt-5-mini,12927,3085,16012,34.96802806854248
2025-12-06 15:55:45.568042,LLM-as-Classifier,gpt-5-mini,12921,2550,15471,37.50639605522156
2025-12-06 16:00:26.172170,LLM-as-Classifier,gpt-5-mini,12913,2233,15146,32.112597942352295
2025-12-06 16:15:04.910493,Vision Expert,gpt-4.1-mini,808,126,934,0.0
2025-12-06 16:16:44,gpt-4.1,234855,150.59451389312744
2025-12-06 16:18:04.960803,Vision Expert,gpt-4.1-mini,2657,374,3031,0.0
2025-12-06 16:18:31,gpt-4.1,127259,106.07725596427917
